att_num_0,att_num_1,target_0
0.8938900042253369,0.5774680470705235,1
0.0758204490077442,0.5180606499043208,0
0.9988827273577626,0.05414425432772796,1
0.38809654727290466,0.9780962014605663,0
0.7674173883786369,0.4491154419001139,1
0.19300125217384712,0.7659797057939968,0
0.7638216949287367,0.770983455668625,1
0.03911782246601425,0.842829499225068,0
0.8226471198681388,0.3495514892092303,1
0.34724911526858426,0.9815383428911599,0
0.9798035684483762,0.422669115326477,1
0.3263674462778491,0.813459858205031,0
0.15103184501732525,0.07808861890718843,1
0.17485877717057985,0.6314528190658305,0
0.79480250709971,0.6448479854497495,1
0.1292523888063023,0.4392827616160697,0
0.15073954836893388,0.1384851672422308,1
0.16564222499658543,0.7064133339681832,0
0.5560563731256282,0.1553801299742733,1
0.5112337930228819,0.5901012690076606,0
0.3056632609728638,0.10536045156508766,1
0.23216739648543838,0.943435325051185,0
0.9896852814706705,0.7655458457397667,1
0.02484547315164909,0.3228811529658402,0
0.9758608668868195,0.9769305989749312,1
0.610720579330904,0.9271647665292058,0
0.6645403343745429,0.08155986712230767,1
0.23340816944044762,0.6150559173478433,0
0.24242080943901878,0.09455732661848903,1
0.018024198770208555,0.3966617868785187,0
0.6901771069735954,0.28300550287717496,1
0.2423452481937841,0.310345881646525,0
0.9377367893778137,0.43966557337349665,1
0.46278633962542126,0.7378238449242573,0
0.6566013357923164,0.5696786830977191,1
0.6485670538215321,0.8169333747898087,0
0.8975939086343296,0.3224879140809084,1
0.5936185567487285,0.8320396412112917,0
0.7088523980168647,0.6812742850958297,1
0.5375965906019569,0.5800009772503425,0
0.9249130202795793,0.6664848683864978,1
0.22915574261981153,0.8429051698392301,0
0.3797635803000806,0.058978019033995466,1
0.032470015069093194,0.2011789140582585,0
0.9847970968347225,0.3789813765061778,1
0.3766482887266992,0.7502087284873139,0
0.9265979742690058,0.26686264091623,1
0.047690521347944936,0.08528621601167918,0
0.8680864377332217,0.27739303898218426,1
0.719450681338703,0.9859018097621902,0
0.6732707805779127,0.3881562218842003,1
0.2891388760101211,0.3681568436854431,0
0.7344964166425488,0.3202963833135396,1
0.5893409712150967,0.6953215673006796,0
0.48320815114182314,0.19618899165117665,1
0.4255236772526432,0.49752300997733845,0
0.8815708896838957,0.14547948482386908,1
0.4247246212253709,0.7226233931894571,0
0.8506516347382581,0.20713185443736726,1
0.1694347889045642,0.9213640003859428,0
0.6161527850599368,0.26621340770145674,1
0.33397115444851067,0.9546849232993478,0
0.9337133943042972,0.24417054135146876,1
0.6334168262984292,0.9442501338691235,0
0.681203027127607,0.16621956491011158,1
0.23545137264872884,0.944473744282677,0
0.9428313344646511,0.272116154785903,1
0.3328668705827935,0.5270695540954923,0
0.906453538814994,0.8893908383342642,1
0.2436203256026671,0.8222392374279887,0
0.7363388384501675,0.26314903328781225,1
0.3874998975098545,0.967756982701953,0
0.5302499663056947,0.4122139016113848,1
0.007309632198407079,0.49971209197575417,0
0.6250250928199703,0.23478508425815614,1
0.41682998114946834,0.8583682912683257,0
0.41146564471584657,0.24070727180531704,1
0.10683202821548432,0.3197349534743611,0
0.5493061080138626,0.22149309518420202,1
0.19063616431559238,0.28735274050291437,0
0.5290612160861665,0.25211241644903626,1
0.44615931110007234,0.7500910881377781,0
0.930021171287828,0.9164674972369928,1
0.2666941616411238,0.6003498508412766,0
0.9709953079103387,0.6363940164756515,1
0.6567971718737993,0.8997888985668753,0
0.3271517934854068,0.20434893541055277,1
0.3749541584847539,0.45327566559750454,0
0.30307781448110094,0.20092432377466218,1
0.20751774089890773,0.6231441171734327,0
0.842197536279638,0.881058678715798,1
0.5303148626439423,0.9671777394953692,0
0.903405539679783,0.38637968350956986,1
0.2686393443441386,0.9570508328002665,0
0.8991404357180559,0.35313311916003376,1
0.392568790148764,0.6428989891432921,0
0.9144999507994012,0.05503867517640948,1
0.20316451152825687,0.4613984103272283,0
0.834667919669896,0.13275936512043351,1
0.02311607332861476,0.5985498329809612,0
0.8111597030481166,0.7221513443927556,1
0.40407510619996134,0.6739325457003961,0
0.8669577389336036,0.2541851012934433,1
0.3703616443647527,0.5558776264712859,0
0.3874508432733329,0.04788142854793431,1
0.4133953335043228,0.596650070013788,0
0.35520605743279554,0.1574243869704922,1
0.21932672694173683,0.42554486092073607,0
0.4233799165189225,0.2188941769931606,1
0.5330671366071591,0.629098821282357,0
0.9119329848685227,0.8734482126226202,1
0.023157290825225108,0.8384404188657152,0
0.10374759367301656,0.07209150588493174,1
0.4032884170539123,0.9680132137592298,0
0.8434112980043852,0.14410070013838827,1
0.3843931112522099,0.4740574915202509,0
0.30497451846052337,0.29446435688641937,1
0.26862003052562844,0.9537534528798846,0
0.8634847145782055,0.42051198971228343,1
0.04093993368559723,0.28455993176768635,0
0.9120694668712471,0.7796364512753584,1
0.14639756264792647,0.38507492412624234,0
0.8527165274315519,0.045828143690243794,1
0.3854851918325306,0.6286764432734978,0
0.6338201204197007,0.028702897263145566,1
0.20890594756206382,0.9114718244451928,0
0.46539584031301595,0.04752296969546088,1
0.17068684946519574,0.3570526615102546,0
0.40071644028818265,0.31203600694341016,1
0.5018756393765315,0.5758695153179479,0
0.36411229584241556,0.23643217316115472,1
0.4043132684657319,0.8170277066300888,0
0.837723999094601,0.09721557633643652,1
0.2696367929693898,0.35442839192822884,0
0.3394311957222108,0.2931881827318402,1
0.08905895340391023,0.41787316757044557,0
0.2804243001855541,0.07597513158262326,1
0.11930963337775569,0.8548998844395582,0
0.9707397399177223,0.6118442846514245,1
0.10366863318453456,0.9317397931308513,0
0.6577585762790206,0.4713539282522211,1
0.46002593432332406,0.8737754248661269,0
0.790173131744441,0.4790201706595816,1
0.630886777263033,0.6982893401042327,0
0.10066330201325191,0.07163984200099016,1
0.09560641557230232,0.6280774510377923,0
0.4109063643148769,0.23305024165795796,1
0.19705198841266525,0.2485427662199955,0
0.574717413470102,0.09867331884131791,1
0.3650425342841208,0.5167185235620178,0
0.8441911870300355,0.8530815220700091,1
0.3216952751379657,0.7275901972210201,0
0.7206537920551764,0.20878672707258406,1
0.5836233277382613,0.7125654636082714,0
0.18529128923489568,0.12283949776575176,1
0.28874267687212996,0.6116879470696556,0
0.9761465344934436,0.927573411726657,1
0.1702730490932859,0.3281861963370959,0
0.49121240712143555,0.16289325258332865,1
0.2066999218196801,0.21384630677878425,0
0.9468512093217225,0.9193485542652122,1
0.8005262224373174,0.9518627507617776,0
0.8739228165549268,0.4200183119676908,1
0.38033144693075527,0.7424223706070471,0
0.616908320192336,0.4155241001307315,1
0.07350611171808863,0.9062278947553286,0
0.95381627470337,0.3694998534476803,1
0.49074822598844725,0.8904009503966928,0
0.20875191565643636,0.022278241690116718,1
0.5907124604675388,0.9375479808517244,0
0.32992253802324123,0.09098155957893328,1
0.5891084203201512,0.8950416311943336,0
0.714690273116959,0.07105669473854226,1
0.05531851811356425,0.9082402991224134,0
0.6610081416295789,0.37227997144913705,1
0.2892271719926859,0.5424068533562066,0
0.9013385153020205,0.5211465471057176,1
0.034100549501386856,0.7460649338240969,0
0.6894832241988319,0.41490277457135216,1
0.03779236432855093,0.6409588718555232,0
0.2413273594447335,0.14151121543300804,1
0.45617558197370023,0.47715613156546854,0
0.513786121459556,0.1451619540894442,1
0.3518897376544535,0.8233142507946298,0
0.5249134296810671,0.08639893428756173,1
0.15567916428901618,0.8474908675996483,0
0.8583114807584709,0.9278201002087849,1
0.019468488427931585,0.49505824730127224,0
0.9309641098203401,0.9965600023152582,1
0.3678029366964274,0.4507239608881888,0
0.3841065034383513,0.188410227169574,1
0.1590927360326505,0.16187513831662448,0
0.7769871798975214,0.7007614903273133,1
0.15600680862424543,0.5339836621517067,0
0.7037011559648501,0.36333543464002527,1
0.6088745914287973,0.9642731509165287,0
0.5814409118812414,0.0128689817805977,1
0.5407074872687117,0.8897628527600573,0
0.9230680164750291,0.04531016769683005,1
0.3473663478075659,0.5401846627999126,0
0.5618695078113618,0.23100088333268987,1
0.13137577097459396,0.4206245048804902,0
0.6879182044496995,0.15242150179647207,1
0.4901999032431158,0.7672916848958998,0
0.9615878962672108,0.8202244709191185,1
0.4297328316766814,0.999002139143496,0
0.6406062746995124,0.3172298132414654,1
0.05814572476432367,0.27858766616183317,0
0.8642722625343864,0.7774557855883865,1
0.19400480218547278,0.5404322092911209,0
0.8055804374542859,0.650050882416133,1
0.7248644646018746,0.9763488201320918,0
0.9406665074587234,0.15361331777243614,1
0.357329812413933,0.5289247775453003,0
0.8179636714561186,0.9479056820537797,1
0.5401424349303799,0.8653829867106405,0
0.7597403302360224,0.1674936659371361,1
0.6434784314558166,0.9620712458923381,0
0.9998222479454333,0.9025807545319374,1
0.34380270043611816,0.7301176495185564,0
0.5485548646194511,0.0069522667899271084,1
0.1352194215313851,0.5898349820788092,0
0.7895255528568915,0.47195946687289936,1
0.07047066977785821,0.1331865134575656,0
0.5435827230277966,0.049782160500440376,1
0.16837647318600302,0.5857728786607975,0
0.632323167211135,0.25924827122298644,1
0.15197314158135744,0.40214795464088215,0
0.982349612311999,0.23304931681696883,1
0.5836136205997423,0.9309750102394164,0
0.7622621466458661,0.11749041857314546,1
0.35297537878270024,0.5201300031188917,0
0.5159272412836408,0.00841689471669671,1
0.6137612014208699,0.8980778337013984,0
0.910134598478762,0.01832663797551959,1
0.12323872858180407,0.5200185935861102,0
0.6909163786056424,0.2932514697783404,1
0.3859706236884941,0.9349237711629828,0
0.7371218734996087,0.08609382690464396,1
0.46864101991358975,0.7608162803829052,0
0.7415407066036237,0.4859595276217923,1
0.051028736637111494,0.8088850260368776,0
0.5215583066454422,0.5206234886199717,1
0.035000368315031394,0.7959013657866091,0
0.33473989079006916,0.25096799048875884,1
0.46187693080497505,0.6533663827073757,0
0.35648564874812827,0.34495019793110726,1
0.390451330384612,0.9160432420435618,0
0.8460743921183512,0.4669403064900485,1
0.015057811790922915,0.880991528290959,0
0.8586205518185298,0.5726248248213648,1
0.4417953600495742,0.6068601378459957,0
0.8285860698220424,0.7121958944600806,1
0.1651554070218727,0.5762252937640799,0
0.9868977970061447,0.5237136356299851,1
0.22362409322014842,0.2295759946435344,0
0.7858202260191629,0.6038278882021908,1
0.27164404660950414,0.7690097876165264,0
0.5767194517786091,0.31616136028573694,1
0.09435790460107563,0.4284348966461108,0
0.8938638968255191,0.6475752126183337,1
0.21171761131568478,0.6644119978309123,0
0.6688669092558449,0.37829895384918677,1
0.47476867528080047,0.8677550377060044,0
0.8889739231661761,0.11070884998240205,1
0.09879511498916083,0.39874226518338696,0
0.3362352768793643,0.26873006053062287,1
0.11063328849440046,0.7812148271691747,0
0.7229173539464887,0.17881692291865314,1
0.25269273793060265,0.7377170016393301,0
0.48907722713388235,0.47411663354704237,1
0.17739417852373307,0.3778738942929145,0
0.8417505928229687,0.7929346967348997,1
0.2075172841366325,0.86338489574532,0
0.8542372701659292,0.2349554878950748,1
0.5325986013302828,0.8432096287097856,0
0.5037023778397957,0.5225123849670257,1
0.09499620035910428,0.12646307575414706,0
0.8194681237693655,0.07935316927309766,1
0.7874066076777194,0.9523607144326368,0
0.5870075569411474,0.40418945852060006,1
0.661670357314364,0.9174477969336479,0
0.36084078425455446,0.23795485943913652,1
0.2934735448739154,0.6117573462917654,0
0.8705650017148197,0.8930037538199326,1
0.3422091074646991,0.5915787025306188,0
0.9740768037689435,0.2972495138708018,1
0.2593406646378428,0.9809784353881685,0
0.8090972602420353,0.7470607479234203,1
0.6820735292012422,0.8958407972389276,0
0.7906047093406555,0.18212553315488111,1
0.6550418317949038,0.9248922361360602,0
0.5527340798623173,0.5175454631074344,1
0.019320176648852883,0.1705756114153174,0
0.12949335494977876,0.06363226201796235,1
0.044387721373157496,0.979680560626419,0
0.8523375636675472,0.24014529117729422,1
0.24749337101741475,0.30278471521266415,0
0.913802436106281,0.7959639590415959,1
0.30856080685216936,0.7211855256447136,0
0.7137044393983615,0.0747813900533062,1
0.37182914801912315,0.6564435471850243,0
0.40574301367488275,0.07529234492814407,1
0.048578459899575765,0.5652205510753381,0
0.7744605508901806,0.7054928135709212,1
0.19207587354153333,0.43853109530837997,0
0.8459281335009965,0.07244304139527802,1
0.08034275463480134,0.3056885054918913,0
0.9081356060355081,0.07229268553237234,1
0.056378248376196094,0.7189829350308277,0
0.7349733594128961,0.27193145299444155,1
0.3378075856340036,0.8186961326534159,0
0.19993394704365675,0.09328290534876449,1
0.017930857949402856,0.7258556973562765,0
0.5410868911594853,0.3979681773371557,1
0.46383681903016305,0.6361165222867027,0
0.8420610291569782,0.42831426127212024,1
0.4752911064015485,0.5329761822796302,0
0.3388961938373224,0.1675756340774851,1
0.09688435883240498,0.23495843306393427,0
0.6460498597197669,0.6942885683166045,1
0.11913452927391588,0.5894472797090006,0
0.4955440867688745,0.06442622678320975,1
0.21025931159415523,0.9915361511253131,0
0.7938429595404384,0.21291578214943674,1
0.42615950833943217,0.7982620840642913,0
0.4084818913758478,0.25323697571199155,1
0.5474227706768848,0.7728219875016702,0
0.5354936778249247,0.27926636889038003,1
0.04756636661234703,0.6967551131155381,0
0.8811541922265175,0.9434820741389822,1
0.16585244204613947,0.4068482255933109,0
0.45721388872601865,0.22653200107113858,1
0.578911372269837,0.6514347789233502,0
0.9681550497948856,0.7768020347384603,1
0.7378181881112484,0.8616367767112161,0
0.8558485643127962,0.12626955081792413,1
0.04424552731646936,0.08339844518059969,0
0.9358625906486685,0.8880274423645944,1
0.3210918178365849,0.6707621666008465,0
0.535088294788845,0.42356898213629035,1
0.5540264366255567,0.9553856713534651,0
0.9772182173238454,0.6021979422912036,1
0.07889287886648355,0.31743437632004434,0
0.5607823659124277,0.12208680232718894,1
0.25330720004531715,0.8792629092798541,0
0.9181465298577111,0.6213943887022846,1
0.4969022846957293,0.9664091821594416,0
0.4579885421885175,0.37526909597832603,1
0.20463761564843874,0.29353809995395397,0
0.5420296927293713,0.45615568634382286,1
0.3969226601446165,0.6450246521372957,0
0.3041021527237262,0.13291042261183028,1
0.2561138529813204,0.6894937324097561,0
0.5979835118497308,0.3941131613787565,1
0.36936807230779545,0.7791039075360692,0
0.8151901410724472,0.7417674790932474,1
0.5805971431539031,0.99772217688077,0
0.5296341123789505,0.4334227453907784,1
0.2395347996862447,0.6580172198340339,0
0.98189742089491,0.7499591424414991,1
0.09104860496610478,0.9051610265770048,0
0.6538259972780608,0.5050231286586877,1
0.3574741940730457,0.7312459257336014,0
0.4452314194089452,0.044789995785076586,1
0.23486099214957934,0.4985756723747735,0
0.7662949103504656,0.5292516806834924,1
0.417057411765104,0.8146539781234353,0
0.3249358194036944,0.18608086467185614,1
0.0121036775905502,0.10765284466825398,0
0.8836490283204792,0.5827118642871185,1
0.05226716397507891,0.7930699969841539,0
0.6231708216094782,0.022895454801911463,1
0.01632486459733895,0.24706217149946785,0
0.6006448471651271,0.49991313696377604,1
0.7385788593521485,0.9430535796233918,0
0.9057681912145733,0.17253197121267905,1
0.0030833813818536004,0.7280928609902984,0
0.8683634658725772,0.8342948207235602,1
0.352195522137423,0.48165426698420155,0
0.17566408363560948,0.03529156237912079,1
0.010731815306994963,0.9474461774808575,0
0.31279999040213435,0.2780477255190602,1
0.054927532023008485,0.5043697531303661,0
0.7202850794504473,0.0284118229245216,1
0.5265826210595823,0.6315666405632532,0
0.3156263655396434,0.2658350246375658,1
0.18478188858064148,0.3375415492551159,0
0.5157564174522429,0.34371106484710634,1
0.07886333259358824,0.8969095135712234,0
0.7881830125796836,0.10919245356770768,1
0.27979111204219187,0.8237211068295256,0
0.5320961554770378,0.2347032752924476,1
0.1899152555550937,0.2756083001805696,0
0.6055631426477251,0.24148147588004842,1
0.6393960415470531,0.8329980037726387,0
0.7513862348801145,0.5123666041445478,1
0.01895340883575336,0.41433861592000554,0
0.18168739336849316,0.07809566899592557,1
0.13706676410640117,0.4162561949263013,0
0.558314332985709,0.5841625927551675,1
0.33204120186513997,0.4051774894281843,0
0.9945731193419323,0.2278204827781768,1
0.5381497029338723,0.6055038833728412,0
0.8264953687042149,0.572806107839357,1
0.3876936546189438,0.6884049304368115,0
0.16949577740769206,0.16554339436724663,1
0.08158048140275831,0.21743532107810482,0
0.7930258607733595,0.22814618158408673,1
0.7307175204223443,0.8321232131040377,0
0.7098652658440427,0.2569793688704196,1
0.017832341353856473,0.21285686410311933,0
0.9559822448030331,0.2747622636573015,1
0.27922831312090357,0.5393043535805111,0
0.857656544669826,0.7782485810159697,1
0.6534925943250995,0.7530765922167625,0
0.006099575686671743,0.0043463126781218,1
0.37984969998082985,0.6610310555548347,0
0.497293036137363,0.13360315242063325,1
0.29756075134990945,0.6696120017212032,0
0.6437144520483086,0.016322165974541947,1
0.3884013889340542,0.9669206421038714,0
0.0901803898807303,0.08792378574549786,1
0.05116741054870533,0.8401343399289841,0
0.8761216514827437,0.35450349996714325,1
0.21164762348723432,0.4991666294369552,0
0.8175075591429056,0.44431524144813517,1
0.45853372759435995,0.6660439486171141,0
0.8005344752280524,0.5526441401804026,1
0.08317921879267776,0.30169195803375193,0
0.42946364143854276,0.21346874666325455,1
0.3088727233400802,0.3571987555601519,0
0.8951897760101726,0.013572271390782098,1
0.08695002423289822,0.3799819814508959,0
0.3896822182598909,0.1992819087776102,1
0.27917007087824897,0.8781852550283624,0
0.4737090001158085,0.2547245333973531,1
0.4889942066467239,0.904357996836894,0
0.5684356466836863,0.05491547890467763,1
0.7265857845638413,0.9852828227612727,0
0.6502667148987087,0.37067944146340925,1
0.10419884626646791,0.8904294192738751,0
0.6880344599015051,0.25448305718095254,1
0.5163148973197521,0.7698913333775569,0
0.9174918612249767,0.06501736473412856,1
0.29708146125806156,0.44619478471003304,0
0.6930956267478793,0.260914583994847,1
0.5041787412941702,0.7931412094774597,0
0.9107102285170319,0.2630685474175595,1
0.0004810146652670655,0.03042911960153527,0
0.7780585157376416,0.6526554540154089,1
0.19953297556410743,0.3732781682515903,0
0.38999440787163153,0.15765508220548718,1
0.3915381600612542,0.8956336608500945,0
0.86236704850412,0.03888881982987824,1
0.4804260530715465,0.7896436929086994,0
0.41024067631018735,0.3885698319271226,1
0.08625277573132073,0.9680409962420206,0
0.9106192766109958,0.977009459725036,1
0.5272524130838621,0.7812810987972677,0
0.7535406214566178,0.6724873948544553,1
0.12512181263363242,0.7942810304025739,0
0.9494291674584783,0.2595354527716952,1
0.16336385137708143,0.51277432424741,0
0.8111517286352484,0.5050352046431812,1
0.648557556276181,0.8362205675868372,0
0.04527969283132027,0.03418857202557701,1
0.5134399345435404,0.810674239231073,0
0.8189924544800244,0.7826343968418134,1
0.31640723278269245,0.5437754424019554,0
0.34176525312147743,0.25645965191248266,1
0.3341009642553572,0.9170092506750944,0
0.9739018461420921,0.46046127858429986,1
0.27138789182714684,0.7435380575739106,0
0.6821707409887161,0.2546608125521066,1
0.3980800567202929,0.9480876791832706,0
0.7488750160529057,0.7968555710565768,1
0.372094357844746,0.6304898867924438,0
0.658819718213966,0.14466779666927476,1
0.005054771816849546,0.6238260879662215,0
0.7171961233665116,0.17472416127793577,1
0.2781872970893009,0.4712137040446358,0
0.7956748024005906,0.7365509446891416,1
0.18097785500302754,0.34951878450271856,0
0.16683470749058982,0.16374134697897247,1
0.34107049495231123,0.9439960073177608,0
0.5407558778743488,0.32744845151263746,1
0.06472837500844275,0.7584415408760559,0
0.9166503268245997,0.128338688226599,1
0.45855921732339033,0.6820764387084756,0
0.9632887877534709,0.3634553785964585,1
0.1816157244239076,0.6453677946874921,0
0.856424848380761,0.9872764544143798,1
0.37908535828212775,0.71522267055859,0
0.3034282193566008,0.13104530902628886,1
0.20639928645401961,0.5257929771620008,0
0.8640859454363992,0.9988748212242271,1
0.3006944384452537,0.5668626550133717,0
0.6252350431052637,0.5457020202399763,1
0.6024831225851932,0.9903042183639312,0
0.5168031102922712,0.13140701355190143,1
0.30549157589437825,0.41283872662058463,0
0.656849702294643,0.12231171838271182,1
0.27119677763579964,0.3947371787520977,0
0.8406596101297368,0.7903176693798923,1
0.7006511411733829,0.77851088213496,0
0.5618144886550402,0.0771597680184073,1
0.45760523841145007,0.9995312721921817,0
0.8871171546141463,0.9812183174854987,1
0.18455920793096836,0.2902349236788584,0
0.6854451275036697,0.21012544966768154,1
0.478690010454383,0.8767393094705033,0
0.9959388299382601,0.6284582669185987,1
0.3072237607353121,0.4214591425034745,0
0.5248284486620372,0.253749618650952,1
0.16956522018320808,0.7987601494335678,0
0.7811338228348458,0.13483877621560514,1
0.09806552196632523,0.7081215504721329,0
0.34047956253008194,0.27635185021074693,1
0.22252820763309278,0.9810352486305185,0
0.8964769554291127,0.515692979456331,1
0.1912620762643712,0.4340590686297445,0
0.5310793030895016,0.07442189023966117,1
0.33482634415278933,0.6991204244817837,0
0.8397829994731678,0.15808028196355284,1
0.07989308339366996,0.22884761978537072,0
0.49428572321513664,0.17047136981555777,1
0.04352601773452647,0.704274490968594,0
0.5806914706134375,0.4889256116173144,1
0.17211587651639715,0.8277050427627365,0
0.7504237262691309,0.6432037711054783,1
0.16587055860805033,0.6854487148343922,0
0.3577398682132611,0.06888567708790094,1
0.7158042064866789,0.8975956282209133,0
0.8547391619212953,0.4981273099500816,1
0.4831042666533568,0.8466629422357729,0
0.8252782366319841,0.4580834071960126,1
0.12835232128258411,0.15623935222422003,0
0.9464930474551286,0.6996576236202882,1
0.18597478605333095,0.5609386574546331,0
0.6712121885910434,0.632166982773985,1
0.2311359786467595,0.4023862971069353,0
0.9558764327188107,0.6224286609705301,1
0.16084521268285645,0.2696936322147854,0
0.3226487782137384,0.21309226611513898,1
0.10333332319957433,0.15069718195289217,0
0.9114686719005064,0.8420883870557773,1
0.26520836555846894,0.41335949845168496,0
0.6401895907134432,0.2426548299072403,1
0.3669651441712488,0.6461795811724946,0
0.3469321654376787,0.3102781466425336,1
0.440772187296104,0.5023406044689425,0
0.12814384745870278,0.03716897780850714,1
0.10376054320406558,0.4439664949372564,0
0.6994548180195426,0.3895862206555982,1
0.10313343314903445,0.19537868938252612,0
0.8522721916623902,0.16232129396420703,1
0.026097620601597593,0.9753346265169335,0
0.988168533121894,0.8762856558762795,1
0.20415481880862596,0.9920965655361097,0
